"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"15563";7;6;15563;"defect";"defect";2;2
"15564";3;8;15564;"cooperate";"cooperate";4;4
"15565";4;1;15565;"cooperate";"cooperate";4;4
"15566";2;8;15566;"cooperate";"cooperate";4;4
"15567";5;3;15567;"cooperate";"cooperate";4;4
"15568";7;6;15568;"defect";"defect";2;2
"15569";7;4;15569;"defect";"defect";2;2
"15570";8;2;15570;"cooperate";"cooperate";4;4
"15571";6;1;15571;"defect";"cooperate";5;0
"15572";5;3;15572;"cooperate";"cooperate";4;4
"15573";3;6;15573;"defect";"defect";2;2
"15574";5;7;15574;"defect";"defect";2;2
"15575";8;4;15575;"defect";"defect";2;2
"15576";2;1;15576;"cooperate";"cooperate";4;4
"15577";8;3;15577;"cooperate";"cooperate";4;4
"15578";5;2;15578;"cooperate";"cooperate";4;4
"15579";7;6;15579;"defect";"defect";2;2
"15580";4;1;15580;"defect";"cooperate";5;0
"15581";8;2;15581;"cooperate";"cooperate";4;4
"15582";3;7;15582;"defect";"defect";2;2
"15583";6;4;15583;"defect";"defect";2;2
"15584";5;1;15584;"cooperate";"cooperate";4;4
"15585";5;4;15585;"defect";"defect";2;2
"15586";7;3;15586;"defect";"defect";2;2
"15587";8;6;15587;"defect";"defect";2;2
"15588";1;2;15588;"cooperate";"cooperate";4;4
"15589";1;4;15589;"cooperate";"defect";0;5
"15590";2;7;15590;"defect";"defect";2;2
"15591";6;5;15591;"defect";"defect";2;2
"15592";3;8;15592;"cooperate";"cooperate";4;4
"15593";4;3;15593;"defect";"defect";2;2
"15594";5;2;15594;"cooperate";"cooperate";4;4
"15595";8;6;15595;"defect";"defect";2;2
"15596";7;1;15596;"defect";"cooperate";5;0
"15597";7;4;15597;"defect";"defect";2;2
"15598";2;8;15598;"cooperate";"cooperate";4;4
"15599";3;6;15599;"defect";"defect";2;2
"15600";1;5;15600;"cooperate";"cooperate";4;4
"15601";7;8;15601;"defect";"defect";2;2
"15602";1;6;15602;"cooperate";"defect";0;5
"15603";2;3;15603;"cooperate";"cooperate";4;4
"15604";4;5;15604;"defect";"defect";2;2
"15605";1;2;15605;"cooperate";"cooperate";4;4
"15606";8;3;15606;"cooperate";"cooperate";4;4
"15607";5;4;15607;"defect";"defect";2;2
"15608";7;6;15608;"defect";"defect";2;2
"15609";5;3;15609;"cooperate";"cooperate";4;4
"15610";1;6;15610;"cooperate";"defect";0;5
"15611";4;2;15611;"defect";"defect";2;2
"15612";7;8;15612;"defect";"defect";2;2
"15613";3;7;15613;"defect";"defect";2;2
"15614";4;2;15614;"defect";"defect";2;2
"15615";6;5;15615;"defect";"defect";2;2
"15616";1;8;15616;"cooperate";"cooperate";4;4
"15617";7;8;15617;"defect";"defect";2;2
"15618";6;1;15618;"defect";"cooperate";5;0
"15619";2;5;15619;"cooperate";"cooperate";4;4
"15620";3;4;15620;"defect";"defect";2;2
"15621";8;6;15621;"defect";"defect";2;2
"15622";4;1;15622;"defect";"cooperate";5;0
"15623";7;3;15623;"defect";"defect";2;2
"15624";2;5;15624;"cooperate";"cooperate";4;4
"15625";8;4;15625;"defect";"defect";2;2
"15626";5;3;15626;"cooperate";"cooperate";4;4
"15627";6;7;15627;"defect";"defect";2;2
"15628";1;2;15628;"cooperate";"cooperate";4;4
"15629";6;1;15629;"defect";"cooperate";5;0
"15630";5;7;15630;"defect";"defect";2;2
"15631";8;4;15631;"defect";"defect";2;2
"15632";2;3;15632;"cooperate";"cooperate";4;4
"15633";3;2;15633;"cooperate";"cooperate";4;4
"15634";5;7;15634;"defect";"defect";2;2
"15635";6;4;15635;"defect";"defect";2;2
"15636";1;8;15636;"cooperate";"cooperate";4;4
"15637";6;2;15637;"defect";"defect";2;2
"15638";8;1;15638;"cooperate";"cooperate";4;4
"15639";5;7;15639;"defect";"defect";2;2
"15640";3;4;15640;"defect";"defect";2;2
"15641";5;3;15641;"cooperate";"cooperate";4;4
"15642";7;2;15642;"defect";"defect";2;2
"15643";1;4;15643;"cooperate";"cooperate";4;4
"15644";8;6;15644;"defect";"defect";2;2
"15645";5;1;15645;"cooperate";"cooperate";4;4
"15646";6;7;15646;"defect";"defect";2;2
"15647";2;3;15647;"cooperate";"cooperate";4;4
"15648";4;8;15648;"defect";"defect";2;2
"15649";7;3;15649;"defect";"defect";2;2
"15650";5;6;15650;"defect";"defect";2;2
"15651";4;1;15651;"defect";"cooperate";5;0
"15652";2;8;15652;"cooperate";"cooperate";4;4
"15653";8;4;15653;"defect";"defect";2;2
"15654";2;3;15654;"cooperate";"cooperate";4;4
"15655";6;1;15655;"defect";"cooperate";5;0
"15656";7;5;15656;"defect";"defect";2;2
"15657";3;1;15657;"cooperate";"cooperate";4;4
"15658";5;8;15658;"cooperate";"cooperate";4;4
"15659";4;6;15659;"defect";"defect";2;2
"15660";7;2;15660;"defect";"defect";2;2
"15661";3;8;15661;"cooperate";"cooperate";4;4
"15662";1;6;15662;"cooperate";"defect";0;5
"15663";5;7;15663;"defect";"defect";2;2
"15664";4;2;15664;"defect";"defect";2;2
"15665";6;7;15665;"defect";"defect";2;2
"15666";2;1;15666;"cooperate";"cooperate";4;4
"15667";8;5;15667;"cooperate";"cooperate";4;4
"15668";4;3;15668;"defect";"defect";2;2
"15669";5;7;15669;"defect";"defect";2;2
"15670";4;3;15670;"defect";"defect";2;2
"15671";6;1;15671;"defect";"cooperate";5;0
"15672";8;2;15672;"cooperate";"cooperate";4;4
"15673";6;8;15673;"defect";"defect";2;2
"15674";7;5;15674;"defect";"defect";2;2
"15675";1;3;15675;"cooperate";"cooperate";4;4
"15676";4;2;15676;"defect";"defect";2;2
"15677";5;6;15677;"defect";"defect";2;2
"15678";8;3;15678;"cooperate";"cooperate";4;4
"15679";1;2;15679;"cooperate";"cooperate";4;4
"15680";7;4;15680;"defect";"defect";2;2
"15681";1;2;15681;"cooperate";"cooperate";4;4
"15682";6;7;15682;"defect";"defect";2;2
"15683";5;4;15683;"defect";"defect";2;2
"15684";8;3;15684;"cooperate";"cooperate";4;4
"15685";7;3;15685;"defect";"defect";2;2
"15686";2;4;15686;"defect";"defect";2;2
"15687";5;1;15687;"cooperate";"cooperate";4;4
"15688";8;6;15688;"defect";"defect";2;2
"15689";7;6;15689;"defect";"defect";2;2
"15690";5;2;15690;"cooperate";"cooperate";4;4
"15691";4;3;15691;"defect";"defect";2;2
"15692";8;1;15692;"cooperate";"cooperate";4;4
"15693";1;6;15693;"cooperate";"defect";0;5
"15694";5;3;15694;"cooperate";"cooperate";4;4
"15695";2;7;15695;"defect";"defect";2;2
"15696";4;8;15696;"defect";"defect";2;2
"15697";1;4;15697;"cooperate";"defect";0;5
"15698";7;6;15698;"defect";"defect";2;2
"15699";8;2;15699;"cooperate";"cooperate";4;4
"15700";5;3;15700;"cooperate";"cooperate";4;4
"15701";6;5;15701;"defect";"defect";2;2
"15702";4;7;15702;"defect";"defect";2;2
"15703";3;1;15703;"cooperate";"cooperate";4;4
"15704";2;8;15704;"cooperate";"cooperate";4;4
"15705";5;4;15705;"defect";"defect";2;2
"15706";7;3;15706;"defect";"defect";2;2
"15707";6;2;15707;"defect";"defect";2;2
"15708";8;1;15708;"cooperate";"cooperate";4;4
"15709";7;8;15709;"defect";"defect";2;2
"15710";6;4;15710;"defect";"defect";2;2
"15711";3;2;15711;"cooperate";"cooperate";4;4
"15712";5;1;15712;"cooperate";"cooperate";4;4
"15713";6;7;15713;"defect";"defect";2;2
"15714";5;1;15714;"cooperate";"cooperate";4;4
"15715";4;8;15715;"defect";"defect";2;2
"15716";3;2;15716;"cooperate";"cooperate";4;4
"15717";1;3;15717;"cooperate";"cooperate";4;4
"15718";6;4;15718;"defect";"defect";2;2
"15719";5;7;15719;"defect";"defect";2;2
"15720";2;8;15720;"cooperate";"cooperate";4;4
"15721";2;5;15721;"cooperate";"cooperate";4;4
"15722";4;3;15722;"defect";"defect";2;2
"15723";7;8;15723;"defect";"defect";2;2
"15724";6;1;15724;"defect";"cooperate";5;0
"15725";6;3;15725;"defect";"defect";2;2
"15726";5;1;15726;"cooperate";"cooperate";4;4
"15727";8;7;15727;"defect";"defect";2;2
"15728";4;2;15728;"defect";"defect";2;2
"15729";5;1;15729;"cooperate";"cooperate";4;4
"15730";6;7;15730;"defect";"defect";2;2
"15731";3;4;15731;"defect";"defect";2;2
"15732";2;8;15732;"cooperate";"cooperate";4;4
"15733";6;3;15733;"defect";"defect";2;2
"15734";4;7;15734;"defect";"defect";2;2
"15735";2;1;15735;"cooperate";"cooperate";4;4
"15736";8;5;15736;"cooperate";"cooperate";4;4
"15737";5;6;15737;"defect";"defect";2;2
"15738";2;4;15738;"defect";"defect";2;2
"15739";1;7;15739;"cooperate";"defect";0;5
"15740";8;3;15740;"cooperate";"cooperate";4;4
"15741";1;8;15741;"cooperate";"cooperate";4;4
"15742";6;7;15742;"defect";"defect";2;2
"15743";5;4;15743;"defect";"defect";2;2
"15744";3;2;15744;"cooperate";"cooperate";4;4
"15745";5;6;15745;"defect";"defect";2;2
"15746";7;3;15746;"defect";"defect";2;2
"15747";1;8;15747;"cooperate";"cooperate";4;4
"15748";4;2;15748;"defect";"defect";2;2
"15749";1;8;15749;"cooperate";"cooperate";4;4
"15750";2;4;15750;"defect";"defect";2;2
"15751";6;3;15751;"defect";"defect";2;2
"15752";5;7;15752;"defect";"defect";2;2
"15753";7;8;15753;"defect";"defect";2;2
"15754";6;2;15754;"defect";"defect";2;2
"15755";3;1;15755;"cooperate";"cooperate";4;4
"15756";5;4;15756;"defect";"defect";2;2
"15757";4;6;15757;"defect";"defect";2;2
"15758";8;1;15758;"cooperate";"cooperate";4;4
"15759";3;7;15759;"defect";"defect";2;2
"15760";2;5;15760;"cooperate";"cooperate";4;4
"15761";4;5;15761;"defect";"defect";2;2
"15762";6;3;15762;"defect";"defect";2;2
"15763";7;8;15763;"defect";"defect";2;2
"15764";2;1;15764;"cooperate";"cooperate";4;4
"15765";6;8;15765;"defect";"defect";2;2
"15766";7;1;15766;"defect";"cooperate";5;0
"15767";5;3;15767;"cooperate";"cooperate";4;4
"15768";2;4;15768;"defect";"defect";2;2
"15769";8;3;15769;"cooperate";"cooperate";4;4
"15770";5;2;15770;"cooperate";"cooperate";4;4
"15771";1;7;15771;"cooperate";"defect";0;5
"15772";4;6;15772;"defect";"defect";2;2
"15773";6;2;15773;"defect";"defect";2;2
"15774";7;3;15774;"defect";"defect";2;2
"15775";5;8;15775;"cooperate";"cooperate";4;4
"15776";1;4;15776;"cooperate";"defect";0;5
"15777";4;8;15777;"defect";"defect";2;2
"15778";7;3;15778;"defect";"defect";2;2
"15779";1;2;15779;"cooperate";"cooperate";4;4
"15780";5;6;15780;"defect";"defect";2;2
"15781";5;8;15781;"cooperate";"cooperate";4;4
"15782";4;6;15782;"defect";"defect";2;2
"15783";7;1;15783;"defect";"cooperate";5;0
"15784";2;3;15784;"cooperate";"cooperate";4;4
"15785";2;4;15785;"defect";"defect";2;2
"15786";3;5;15786;"cooperate";"cooperate";4;4
"15787";1;6;15787;"cooperate";"defect";0;5
"15788";7;8;15788;"defect";"defect";2;2
"15789";7;5;15789;"defect";"defect";2;2
"15790";2;6;15790;"defect";"defect";2;2
"15791";4;3;15791;"defect";"defect";2;2
"15792";1;8;15792;"cooperate";"cooperate";4;4
"15793";2;1;15793;"cooperate";"cooperate";4;4
"15794";7;5;15794;"defect";"defect";2;2
"15795";4;6;15795;"defect";"defect";2;2
"15796";3;8;15796;"cooperate";"cooperate";4;4
"15797";8;7;15797;"defect";"defect";2;2
"15798";4;3;15798;"defect";"defect";2;2
"15799";6;5;15799;"defect";"defect";2;2
"15800";1;2;15800;"cooperate";"cooperate";4;4
"15801";5;6;15801;"defect";"defect";2;2
"15802";3;8;15802;"cooperate";"cooperate";4;4
"15803";1;7;15803;"cooperate";"defect";0;5
"15804";2;4;15804;"defect";"defect";2;2
"15805";3;8;15805;"cooperate";"cooperate";4;4
"15806";1;7;15806;"cooperate";"defect";0;5
"15807";5;6;15807;"defect";"defect";2;2
"15808";4;2;15808;"defect";"defect";2;2
"15809";1;5;15809;"cooperate";"cooperate";4;4
"15810";4;8;15810;"defect";"defect";2;2
"15811";7;2;15811;"defect";"defect";2;2
"15812";3;6;15812;"defect";"defect";2;2
"15813";1;2;15813;"cooperate";"cooperate";4;4
"15814";7;3;15814;"defect";"defect";2;2
"15815";8;6;15815;"defect";"defect";2;2
"15816";4;5;15816;"defect";"defect";2;2
"15817";6;4;15817;"defect";"defect";2;2
"15818";7;3;15818;"defect";"defect";2;2
"15819";5;1;15819;"cooperate";"cooperate";4;4
"15820";8;2;15820;"cooperate";"cooperate";4;4
"15821";4;2;15821;"defect";"defect";2;2
"15822";5;6;15822;"defect";"defect";2;2
"15823";8;3;15823;"cooperate";"cooperate";4;4
"15824";1;7;15824;"cooperate";"defect";0;5
"15825";8;1;15825;"cooperate";"cooperate";4;4
"15826";5;4;15826;"defect";"defect";2;2
"15827";2;6;15827;"defect";"defect";2;2
"15828";7;3;15828;"defect";"defect";2;2
"15829";7;5;15829;"defect";"defect";2;2
"15830";4;6;15830;"defect";"defect";2;2
"15831";8;3;15831;"cooperate";"cooperate";4;4
"15832";2;1;15832;"cooperate";"cooperate";4;4
"15833";4;2;15833;"defect";"defect";2;2
"15834";1;6;15834;"cooperate";"defect";0;5
"15835";8;7;15835;"defect";"defect";2;2
"15836";3;5;15836;"cooperate";"cooperate";4;4
"15837";8;7;15837;"defect";"defect";2;2
"15838";1;3;15838;"cooperate";"cooperate";4;4
"15839";4;6;15839;"defect";"defect";2;2
"15840";5;2;15840;"cooperate";"cooperate";4;4
"15841";7;8;15841;"defect";"defect";2;2
"15842";1;3;15842;"cooperate";"cooperate";4;4
"15843";6;4;15843;"defect";"defect";2;2
"15844";5;2;15844;"cooperate";"cooperate";4;4
"15845";1;7;15845;"cooperate";"defect";0;5
"15846";6;2;15846;"defect";"defect";2;2
"15847";4;3;15847;"defect";"defect";2;2
"15848";5;8;15848;"cooperate";"cooperate";4;4
"15849";5;6;15849;"defect";"defect";2;2
"15850";1;4;15850;"cooperate";"cooperate";4;4
"15851";8;3;15851;"cooperate";"cooperate";4;4
"15852";7;2;15852;"defect";"defect";2;2
"15853";3;1;15853;"cooperate";"cooperate";4;4
"15854";6;7;15854;"defect";"defect";2;2
"15855";5;2;15855;"cooperate";"cooperate";4;4
"15856";8;4;15856;"defect";"defect";2;2
"15857";6;1;15857;"defect";"cooperate";5;0
"15858";4;2;15858;"defect";"defect";2;2
"15859";7;8;15859;"defect";"defect";2;2
"15860";3;5;15860;"cooperate";"cooperate";4;4
"15861";3;4;15861;"defect";"defect";2;2
"15862";6;2;15862;"defect";"defect";2;2
"15863";1;7;15863;"cooperate";"defect";0;5
"15864";8;5;15864;"cooperate";"cooperate";4;4
"15865";5;1;15865;"cooperate";"cooperate";4;4
"15866";8;3;15866;"cooperate";"cooperate";4;4
"15867";6;2;15867;"defect";"defect";2;2
"15868";7;4;15868;"defect";"defect";2;2
"15869";3;7;15869;"defect";"defect";2;2
"15870";5;1;15870;"cooperate";"cooperate";4;4
"15871";4;8;15871;"defect";"defect";2;2
"15872";6;2;15872;"defect";"defect";2;2
"15873";6;2;15873;"defect";"defect";2;2
"15874";3;1;15874;"cooperate";"cooperate";4;4
"15875";4;8;15875;"defect";"defect";2;2
"15876";7;5;15876;"defect";"defect";2;2
"15877";7;3;15877;"defect";"defect";2;2
"15878";1;6;15878;"cooperate";"defect";0;5
"15879";8;5;15879;"cooperate";"cooperate";4;4
"15880";2;4;15880;"defect";"defect";2;2
"15881";4;1;15881;"defect";"cooperate";5;0
"15882";3;7;15882;"defect";"defect";2;2
"15883";6;5;15883;"defect";"defect";2;2
"15884";2;8;15884;"cooperate";"cooperate";4;4
"15885";7;5;15885;"defect";"defect";2;2
"15886";4;3;15886;"defect";"defect";2;2
"15887";1;8;15887;"cooperate";"cooperate";4;4
"15888";6;2;15888;"defect";"defect";2;2
"15889";8;2;15889;"cooperate";"cooperate";4;4
"15890";6;4;15890;"defect";"defect";2;2
"15891";3;7;15891;"defect";"defect";2;2
"15892";5;1;15892;"cooperate";"cooperate";4;4
"15893";5;6;15893;"defect";"defect";2;2
"15894";4;8;15894;"defect";"defect";2;2
"15895";1;2;15895;"cooperate";"cooperate";4;4
"15896";7;3;15896;"defect";"defect";2;2
"15897";4;5;15897;"defect";"defect";2;2
"15898";3;6;15898;"defect";"defect";2;2
"15899";1;2;15899;"cooperate";"cooperate";4;4
"15900";8;7;15900;"defect";"defect";2;2
"15901";2;1;15901;"cooperate";"cooperate";4;4
"15902";3;4;15902;"defect";"defect";2;2
"15903";8;6;15903;"defect";"defect";2;2
"15904";7;5;15904;"defect";"defect";2;2
"15905";2;4;15905;"defect";"defect";2;2
"15906";7;3;15906;"defect";"defect";2;2
"15907";1;8;15907;"cooperate";"cooperate";4;4
"15908";5;6;15908;"defect";"defect";2;2
"15909";2;1;15909;"cooperate";"cooperate";4;4
"15910";8;7;15910;"defect";"defect";2;2
"15911";5;4;15911;"defect";"defect";2;2
"15912";6;3;15912;"defect";"defect";2;2
"15913";7;3;15913;"defect";"defect";2;2
"15914";4;6;15914;"defect";"defect";2;2
"15915";2;5;15915;"cooperate";"cooperate";4;4
"15916";1;8;15916;"cooperate";"cooperate";4;4
"15917";8;7;15917;"defect";"defect";2;2
"15918";4;5;15918;"defect";"defect";2;2
"15919";6;1;15919;"defect";"cooperate";5;0
"15920";2;3;15920;"cooperate";"cooperate";4;4
"15921";4;3;15921;"defect";"defect";2;2
"15922";2;8;15922;"cooperate";"cooperate";4;4
"15923";5;6;15923;"defect";"defect";2;2
"15924";1;7;15924;"cooperate";"defect";0;5
"15925";2;8;15925;"cooperate";"cooperate";4;4
"15926";3;4;15926;"defect";"defect";2;2
"15927";7;6;15927;"defect";"defect";2;2
"15928";5;1;15928;"cooperate";"cooperate";4;4
"15929";7;4;15929;"defect";"defect";2;2
"15930";8;6;15930;"defect";"defect";2;2
"15931";3;2;15931;"cooperate";"cooperate";4;4
"15932";1;5;15932;"cooperate";"cooperate";4;4
"15933";1;7;15933;"cooperate";"defect";0;5
"15934";8;6;15934;"defect";"defect";2;2
"15935";4;2;15935;"defect";"defect";2;2
"15936";5;3;15936;"cooperate";"cooperate";4;4
"15937";2;4;15937;"defect";"defect";2;2
"15938";6;1;15938;"defect";"cooperate";5;0
"15939";5;3;15939;"cooperate";"cooperate";4;4
"15940";7;8;15940;"defect";"defect";2;2
"15941";6;4;15941;"defect";"defect";2;2
"15942";5;7;15942;"defect";"defect";2;2
"15943";8;3;15943;"cooperate";"cooperate";4;4
"15944";1;2;15944;"cooperate";"cooperate";4;4
"15945";2;1;15945;"cooperate";"cooperate";4;4
"15946";8;7;15946;"defect";"defect";2;2
"15947";3;6;15947;"defect";"defect";2;2
"15948";4;5;15948;"defect";"defect";2;2
"15949";5;4;15949;"defect";"defect";2;2
"15950";2;6;15950;"defect";"defect";2;2
"15951";8;3;15951;"cooperate";"cooperate";4;4
"15952";1;7;15952;"cooperate";"defect";0;5
"15953";2;6;15953;"defect";"defect";2;2
"15954";3;4;15954;"defect";"defect";2;2
"15955";7;8;15955;"defect";"defect";2;2
"15956";5;1;15956;"cooperate";"cooperate";4;4
"15957";2;7;15957;"defect";"defect";2;2
"15958";1;4;15958;"cooperate";"defect";0;5
"15959";5;8;15959;"cooperate";"cooperate";4;4
"15960";6;3;15960;"defect";"defect";2;2
"15961";6;4;15961;"defect";"defect";2;2
"15962";2;3;15962;"cooperate";"cooperate";4;4
"15963";7;5;15963;"defect";"defect";2;2
"15964";1;8;15964;"cooperate";"cooperate";4;4
"15965";2;1;15965;"cooperate";"cooperate";4;4
"15966";4;8;15966;"defect";"defect";2;2
"15967";5;7;15967;"defect";"defect";2;2
"15968";6;3;15968;"defect";"defect";2;2
"15969";3;1;15969;"cooperate";"cooperate";4;4
"15970";7;2;15970;"defect";"defect";2;2
"15971";5;8;15971;"cooperate";"cooperate";4;4
"15972";6;4;15972;"defect";"defect";2;2
"15973";2;5;15973;"cooperate";"cooperate";4;4
"15974";6;8;15974;"defect";"defect";2;2
"15975";1;4;15975;"cooperate";"defect";0;5
"15976";3;7;15976;"defect";"defect";2;2
"15977";4;7;15977;"defect";"defect";2;2
"15978";1;8;15978;"cooperate";"cooperate";4;4
"15979";5;6;15979;"defect";"defect";2;2
"15980";2;3;15980;"cooperate";"cooperate";4;4
"15981";6;5;15981;"defect";"defect";2;2
"15982";2;3;15982;"cooperate";"cooperate";4;4
"15983";8;4;15983;"defect";"defect";2;2
"15984";1;7;15984;"cooperate";"defect";0;5
"15985";5;6;15985;"defect";"defect";2;2
"15986";4;3;15986;"defect";"defect";2;2
"15987";7;1;15987;"defect";"cooperate";5;0
"15988";2;8;15988;"cooperate";"cooperate";4;4
"15989";4;6;15989;"defect";"defect";2;2
"15990";3;5;15990;"cooperate";"cooperate";4;4
"15991";1;8;15991;"cooperate";"cooperate";4;4
"15992";7;2;15992;"defect";"defect";2;2
"15993";8;4;15993;"defect";"defect";2;2
"15994";7;5;15994;"defect";"defect";2;2
"15995";1;3;15995;"cooperate";"cooperate";4;4
"15996";2;6;15996;"defect";"defect";2;2
"15997";7;1;15997;"defect";"cooperate";5;0
"15998";3;6;15998;"defect";"defect";2;2
"15999";4;8;15999;"defect";"defect";2;2
"16000";5;2;16000;"cooperate";"cooperate";4;4
"16001";6;1;16001;"defect";"cooperate";5;0
"16002";7;2;16002;"defect";"defect";2;2
"16003";4;8;16003;"defect";"defect";2;2
"16004";3;5;16004;"cooperate";"cooperate";4;4
"16005";1;7;16005;"cooperate";"defect";0;5
"16006";8;4;16006;"defect";"defect";2;2
"16007";6;3;16007;"defect";"defect";2;2
"16008";2;5;16008;"cooperate";"cooperate";4;4
"16009";8;1;16009;"cooperate";"cooperate";4;4
"16010";5;2;16010;"cooperate";"cooperate";4;4
"16011";4;3;16011;"defect";"defect";2;2
"16012";6;7;16012;"defect";"defect";2;2
"16013";7;4;16013;"defect";"defect";2;2
"16014";8;1;16014;"cooperate";"cooperate";4;4
"16015";5;6;16015;"defect";"defect";2;2
"16016";2;3;16016;"cooperate";"cooperate";4;4
"16017";7;2;16017;"defect";"defect";2;2
"16018";8;6;16018;"defect";"defect";2;2
"16019";4;3;16019;"defect";"defect";2;2
"16020";5;1;16020;"cooperate";"cooperate";4;4
"16021";2;5;16021;"cooperate";"cooperate";4;4
"16022";6;3;16022;"defect";"defect";2;2
"16023";1;4;16023;"cooperate";"cooperate";4;4
"16024";8;7;16024;"defect";"defect";2;2
"16025";7;6;16025;"defect";"defect";2;2
"16026";2;3;16026;"cooperate";"cooperate";4;4
"16027";4;8;16027;"defect";"defect";2;2
"16028";5;1;16028;"cooperate";"cooperate";4;4
"16029";3;8;16029;"cooperate";"cooperate";4;4
"16030";2;5;16030;"cooperate";"cooperate";4;4
"16031";4;6;16031;"defect";"defect";2;2
"16032";1;7;16032;"cooperate";"defect";0;5
"16033";3;7;16033;"defect";"defect";2;2
"16034";2;1;16034;"cooperate";"cooperate";4;4
"16035";8;5;16035;"cooperate";"cooperate";4;4
"16036";4;6;16036;"defect";"defect";2;2
"16037";7;3;16037;"defect";"defect";2;2
"16038";6;8;16038;"defect";"defect";2;2
"16039";4;2;16039;"defect";"defect";2;2
"16040";5;1;16040;"cooperate";"cooperate";4;4
"16041";1;2;16041;"cooperate";"cooperate";4;4
"16042";5;4;16042;"defect";"defect";2;2
"16043";6;3;16043;"defect";"defect";2;2
"16044";7;8;16044;"defect";"defect";2;2
"16045";3;5;16045;"cooperate";"cooperate";4;4
"16046";7;6;16046;"defect";"defect";2;2
"16047";1;4;16047;"cooperate";"defect";0;5
"16048";8;2;16048;"cooperate";"cooperate";4;4
"16049";4;3;16049;"defect";"defect";2;2
"16050";8;7;16050;"defect";"defect";2;2
"16051";1;6;16051;"cooperate";"defect";0;5
"16052";5;2;16052;"cooperate";"cooperate";4;4
"16053";8;7;16053;"defect";"defect";2;2
"16054";5;6;16054;"defect";"defect";2;2
"16055";1;3;16055;"cooperate";"cooperate";4;4
"16056";2;4;16056;"defect";"defect";2;2
"16057";6;4;16057;"defect";"defect";2;2
