round,id1,id2,bid1,bid2
3421,9,13,defect,defect
3422,1,24,defect,defect
3423,2,11,cooperate,defect
3424,16,10,defect,defect
3425,19,7,cooperate,cooperate
3426,17,5,defect,defect
3427,8,6,cooperate,cooperate
3428,14,4,defect,defect
3429,15,20,defect,cooperate
3430,3,23,defect,defect
3431,18,12,defect,defect
3432,22,21,cooperate,cooperate
3433,13,19,cooperate,cooperate
3434,22,24,defect,cooperate
3435,7,16,cooperate,defect
3436,6,2,cooperate,cooperate
3437,9,5,defect,defect
3438,8,18,defect,defect
3439,15,10,defect,defect
3440,14,20,cooperate,cooperate
3441,4,21,defect,defect
3442,3,11,defect,cooperate
3443,23,17,defect,defect
3444,1,12,defect,defect
3445,18,24,defect,defect
3446,4,17,defect,defect
3447,11,13,defect,defect
3448,22,23,defect,defect
3449,6,10,defect,cooperate
3450,5,2,defect,cooperate
3451,21,7,defect,defect
3452,9,20,defect,cooperate
3453,15,1,defect,defect
3454,3,19,cooperate,cooperate
3455,12,8,defect,defect
3456,14,16,defect,defect
3457,10,8,defect,defect
3458,9,15,defect,defect
3459,21,14,cooperate,cooperate
3460,12,5,defect,defect
3461,24,19,cooperate,defect
3462,4,2,defect,cooperate
3463,16,22,cooperate,cooperate
3464,17,18,defect,defect
3465,7,11,defect,defect
3466,3,20,cooperate,cooperate
3467,13,6,cooperate,cooperate
3468,23,1,defect,defect
3469,17,5,defect,defect
3470,21,7,defect,defect
3471,11,2,defect,cooperate
3472,4,1,defect,cooperate
3473,10,18,defect,defect
3474,14,6,cooperate,cooperate
3475,15,20,defect,cooperate
3476,24,13,defect,defect
3477,19,12,defect,defect
3478,8,9,defect,defect
3479,23,16,defect,defect
3480,3,22,defect,defect
3481,15,24,defect,defect
3482,5,21,defect,defect
3483,18,1,cooperate,cooperate
3484,23,6,defect,defect
3485,11,19,defect,defect
3486,17,13,cooperate,cooperate
3487,22,9,defect,defect
3488,8,7,cooperate,defect
3489,3,12,defect,defect
3490,20,2,cooperate,cooperate
3491,16,14,defect,defect
3492,4,10,defect,defect
3493,20,5,cooperate,defect
3494,2,3,cooperate,cooperate
3495,19,1,cooperate,cooperate
3496,16,4,defect,defect
3497,9,6,defect,defect
3498,7,11,defect,defect
3499,8,22,defect,defect
3500,10,12,defect,defect
3501,24,14,defect,defect
3502,21,15,defect,defect
3503,13,17,cooperate,cooperate
3504,18,23,defect,defect
3505,20,16,cooperate,defect
3506,18,5,defect,defect
3507,2,1,cooperate,cooperate
3508,24,23,defect,defect
3509,22,14,cooperate,cooperate
3510,7,9,defect,defect
3511,4,11,defect,cooperate
3512,8,21,defect,cooperate
3513,10,3,cooperate,defect
3514,12,17,defect,defect
3515,19,15,defect,defect
3516,6,13,cooperate,cooperate
3517,15,9,defect,defect
3518,16,14,defect,defect
3519,1,19,cooperate,cooperate
3520,7,3,cooperate,cooperate
3521,5,11,defect,cooperate
3522,18,6,cooperate,defect
3523,22,17,cooperate,cooperate
3524,24,21,defect,defect
3525,2,10,cooperate,cooperate
3526,13,8,cooperate,defect
3527,23,4,defect,defect
3528,12,20,defect,cooperate
3529,11,19,defect,defect
3530,8,24,cooperate,defect
3531,7,13,cooperate,cooperate
3532,18,3,defect,defect
3533,4,2,defect,cooperate
3534,14,15,defect,defect
3535,10,23,defect,defect
3536,20,5,cooperate,defect
3537,1,6,cooperate,cooperate
3538,9,16,defect,defect
3539,12,21,defect,defect
3540,17,22,cooperate,cooperate
3541,9,5,defect,defect
3542,2,13,cooperate,cooperate
3543,16,15,defect,defect
3544,4,11,defect,defect
3545,7,19,cooperate,cooperate
3546,21,6,cooperate,cooperate
3547,1,10,cooperate,cooperate
3548,22,8,cooperate,defect
3549,14,23,defect,defect
3550,18,17,defect,defect
3551,24,3,defect,defect
3552,20,12,cooperate,defect
3553,7,21,defect,defect
3554,5,16,defect,defect
3555,9,24,defect,defect
3556,14,17,cooperate,cooperate
3557,15,23,defect,defect
3558,19,10,defect,cooperate
3559,22,18,defect,cooperate
3560,4,12,defect,defect
3561,3,20,cooperate,cooperate
3562,6,13,cooperate,cooperate
3563,1,8,defect,cooperate
3564,11,2,defect,cooperate
3565,17,12,defect,defect
3566,23,1,defect,defect
3567,4,7,defect,defect
3568,18,8,defect,defect
3569,20,14,cooperate,cooperate
3570,24,19,defect,defect
3571,3,15,defect,defect
3572,6,9,defect,defect
3573,22,13,cooperate,cooperate
3574,21,10,cooperate,defect
3575,11,5,defect,defect
3576,16,2,cooperate,cooperate
3577,15,4,defect,defect
3578,10,19,defect,defect
3579,17,3,cooperate,cooperate
3580,16,2,defect,cooperate
3581,18,8,defect,cooperate
3582,9,24,defect,defect
3583,7,22,defect,cooperate
3584,23,1,defect,cooperate
3585,20,6,cooperate,cooperate
3586,11,14,cooperate,cooperate
3587,12,13,defect,defect
3588,5,21,defect,defect
3589,19,12,defect,defect
3590,20,18,cooperate,defect
3591,24,1,defect,defect
3592,8,3,defect,defect
3593,4,21,defect,defect
3594,5,16,defect,defect
3595,14,11,defect,cooperate
3596,13,6,cooperate,cooperate
3597,15,7,defect,defect
3598,10,9,defect,defect
3599,17,23,defect,defect
3600,2,22,cooperate,cooperate
3601,17,21,cooperate,cooperate
3602,20,8,cooperate,cooperate
3603,1,23,defect,defect
3604,10,19,defect,defect
3605,24,18,defect,defect
3606,13,6,cooperate,cooperate
3607,9,16,defect,defect
3608,22,3,defect,defect
3609,11,15,cooperate,defect
3610,5,12,defect,defect
3611,2,7,cooperate,defect
3612,4,14,defect,defect
3613,3,13,cooperate,cooperate
3614,11,10,cooperate,cooperate
3615,9,17,defect,defect
3616,8,7,defect,defect
3617,15,24,defect,defect
3618,23,14,defect,defect
3619,18,2,defect,cooperate
3620,22,12,defect,defect
3621,6,16,defect,defect
3622,19,1,cooperate,cooperate
3623,20,4,cooperate,defect
3624,21,5,defect,defect
3625,13,15,defect,defect
3626,6,1,cooperate,cooperate
3627,10,11,cooperate,defect
3628,19,9,defect,defect
3629,5,4,defect,defect
3630,22,14,cooperate,cooperate
3631,3,21,cooperate,cooperate
3632,17,12,defect,defect
3633,23,2,defect,cooperate
3634,18,8,defect,cooperate
3635,7,20,defect,cooperate
3636,16,24,defect,defect
3637,4,7,defect,defect
3638,23,3,defect,defect
3639,24,8,cooperate,defect
3640,19,1,cooperate,cooperate
3641,5,17,defect,defect
3642,18,9,defect,defect
3643,12,21,defect,defect
3644,14,16,defect,defect
3645,6,20,cooperate,cooperate
3646,10,2,cooperate,cooperate
3647,22,13,cooperate,cooperate
3648,11,15,defect,defect
3649,22,21,cooperate,cooperate
3650,20,6,cooperate,cooperate
3651,5,17,defect,defect
3652,12,24,defect,defect
3653,19,16,defect,cooperate
3654,23,10,defect,cooperate
3655,1,7,cooperate,cooperate
3656,18,11,defect,defect
3657,3,15,defect,defect
3658,8,4,cooperate,defect
3659,9,2,defect,cooperate
3660,14,13,cooperate,cooperate
3661,3,7,cooperate,cooperate
3662,22,10,cooperate,cooperate
3663,4,9,defect,defect
3664,12,2,defect,cooperate
3665,11,5,defect,defect
3666,23,8,defect,cooperate
3667,1,17,cooperate,cooperate
3668,19,13,cooperate,cooperate
3669,21,18,cooperate,cooperate
3670,20,24,cooperate,defect
3671,14,15,defect,defect
3672,6,16,defect,defect
3673,15,20,defect,cooperate
3674,16,21,defect,defect
3675,3,8,defect,defect
3676,18,14,cooperate,cooperate
3677,7,5,defect,defect
3678,2,24,cooperate,cooperate
3679,1,10,cooperate,cooperate
3680,22,11,cooperate,cooperate
3681,9,12,defect,defect
3682,19,4,defect,defect
3683,23,13,defect,defect
3684,17,6,cooperate,cooperate
3685,24,18,defect,defect
3686,19,7,cooperate,cooperate
3687,17,14,cooperate,cooperate
3688,9,21,defect,defect
3689,15,11,defect,defect
3690,10,6,cooperate,cooperate
3691,5,20,defect,cooperate
3692,13,3,cooperate,cooperate
3693,22,4,defect,defect
3694,1,8,cooperate,cooperate
3695,16,12,defect,defect
3696,2,23,cooperate,defect
3697,13,11,defect,cooperate
3698,6,5,defect,defect
3699,14,17,cooperate,cooperate
3700,3,22,defect,defect
3701,8,19,cooperate,defect
3702,20,21,cooperate,cooperate
3703,18,15,defect,defect
3704,4,1,defect,defect
3705,16,10,defect,defect
3706,23,24,defect,defect
3707,7,2,defect,cooperate
3708,12,9,defect,defect
3709,16,24,defect,defect
3710,19,12,defect,defect
3711,10,11,cooperate,defect
3712,22,13,cooperate,cooperate
3713,9,23,defect,defect
3714,4,2,defect,cooperate
3715,1,5,cooperate,defect
3716,21,6,cooperate,cooperate
3717,3,17,cooperate,cooperate
3718,20,18,cooperate,cooperate
3719,7,15,defect,defect
3720,8,14,cooperate,defect
3721,13,11,cooperate,cooperate
3722,8,14,cooperate,defect
3723,18,23,defect,defect
3724,7,15,defect,defect
3725,5,20,defect,cooperate
3726,4,9,defect,defect
3727,2,1,cooperate,cooperate
3728,3,24,defect,defect
3729,22,12,defect,defect
3730,10,19,defect,defect
3731,21,6,cooperate,cooperate
3732,17,16,defect,defect
3733,1,4,defect,defect
3734,5,7,defect,defect
3735,13,9,defect,defect
3736,3,20,cooperate,cooperate
3737,14,11,defect,defect
3738,19,21,cooperate,cooperate
3739,15,10,defect,defect
3740,2,12,cooperate,defect
3741,8,16,defect,cooperate
3742,24,23,defect,defect
3743,17,18,defect,defect
3744,6,22,cooperate,cooperate
3745,9,2,defect,cooperate
3746,18,11,defect,defect
3747,8,21,defect,defect
3748,4,19,defect,defect
3749,7,5,defect,defect
3750,3,14,cooperate,cooperate
3751,12,16,defect,defect
3752,17,22,cooperate,cooperate
3753,1,24,cooperate,defect
3754,23,10,defect,defect
3755,20,6,cooperate,cooperate
3756,15,13,defect,defect
3757,15,1,defect,defect
3758,16,14,defect,defect
3759,18,3,defect,defect
3760,12,2,defect,cooperate
3761,17,6,cooperate,cooperate
3762,4,5,defect,defect
3763,21,11,cooperate,cooperate
3764,20,13,cooperate,cooperate
3765,10,22,cooperate,cooperate
3766,8,19,defect,defect
3767,9,24,defect,defect
3768,23,7,defect,defect
3769,16,2,cooperate,cooperate
3770,10,6,cooperate,cooperate
3771,19,12,defect,defect
3772,17,15,defect,defect
3773,22,4,defect,defect
3774,20,21,cooperate,cooperate
3775,24,9,defect,defect
3776,11,13,defect,cooperate
3777,5,3,defect,defect
3778,7,8,defect,cooperate
3779,14,18,cooperate,cooperate
3780,1,23,cooperate,defect
3781,22,2,cooperate,cooperate
3782,1,23,defect,defect
3783,4,13,defect,defect
3784,3,7,cooperate,cooperate
3785,18,8,defect,defect
3786,24,19,defect,defect
3787,9,16,defect,defect
3788,15,12,defect,defect
3789,21,6,cooperate,cooperate
3790,11,5,defect,defect
3791,20,10,cooperate,cooperate
3792,14,17,cooperate,cooperate
3793,2,11,cooperate,defect
3794,6,13,cooperate,cooperate
3795,19,9,defect,defect
3796,21,1,cooperate,cooperate
3797,12,3,defect,defect
3798,10,17,cooperate,cooperate
3799,4,24,defect,defect
3800,5,16,defect,defect
3801,18,8,defect,defect
3802,20,22,cooperate,cooperate
3803,14,7,cooperate,cooperate
3804,23,15,defect,defect
3805,13,17,cooperate,cooperate
3806,19,15,defect,defect
3807,11,2,cooperate,cooperate
3808,22,6,cooperate,cooperate
3809,4,1,defect,defect
3810,7,5,defect,defect
3811,24,20,defect,cooperate
3812,21,23,defect,defect
3813,10,9,cooperate,defect
3814,3,18,defect,defect
3815,14,16,defect,defect
3816,8,12,defect,defect
3817,13,7,cooperate,cooperate
3818,5,12,defect,defect
3819,8,15,cooperate,defect
3820,2,16,cooperate,cooperate
3821,11,4,cooperate,defect
3822,20,6,cooperate,cooperate
3823,19,23,defect,defect
3824,21,22,cooperate,cooperate
3825,10,9,defect,defect
3826,1,18,cooperate,defect
3827,3,17,cooperate,cooperate
3828,14,24,defect,defect
3829,22,10,cooperate,cooperate
3830,7,4,defect,defect
3831,15,16,defect,cooperate
3832,24,17,defect,defect
3833,20,9,cooperate,defect
3834,14,13,cooperate,cooperate
3835,2,23,cooperate,defect
3836,1,3,cooperate,cooperate
3837,11,21,cooperate,cooperate
3838,5,18,defect,defect
3839,19,12,defect,defect
3840,8,6,defect,cooperate
3841,10,3,cooperate,defect
3842,16,14,defect,defect
3843,5,19,defect,defect
3844,24,7,defect,defect
3845,2,18,cooperate,defect
3846,12,20,defect,cooperate
3847,15,4,defect,defect
3848,21,6,cooperate,cooperate
3849,8,9,defect,defect
3850,23,17,defect,defect
3851,13,11,defect,defect
3852,22,1,cooperate,cooperate
3853,10,11,cooperate,defect
3854,17,24,defect,defect
3855,8,4,defect,defect
3856,16,9,defect,defect
3857,12,5,defect,defect
3858,21,7,defect,defect
3859,6,22,cooperate,cooperate
3860,1,13,cooperate,cooperate
3861,23,19,defect,defect
3862,20,3,cooperate,cooperate
3863,2,18,cooperate,cooperate
3864,15,14,defect,defect
3865,10,5,defect,defect
3866,6,18,cooperate,defect
3867,23,7,defect,defect
3868,17,20,cooperate,cooperate
3869,24,16,defect,defect
3870,8,22,defect,defect
3871,3,9,defect,defect
3872,12,19,defect,defect
3873,14,11,defect,cooperate
3874,2,15,cooperate,defect
3875,4,1,defect,defect
3876,13,21,cooperate,cooperate
3877,19,1,cooperate,cooperate
3878,18,9,defect,defect
3879,3,10,defect,defect
3880,24,11,cooperate,defect
3881,21,14,cooperate,cooperate
3882,8,13,cooperate,defect
3883,22,2,cooperate,cooperate
3884,20,6,cooperate,cooperate
3885,7,16,defect,cooperate
3886,17,4,defect,defect
3887,23,12,defect,defect
3888,15,5,defect,defect
3889,5,7,defect,defect
3890,16,20,defect,cooperate
3891,18,1,defect,defect
3892,8,23,defect,defect
3893,6,24,cooperate,defect
3894,2,17,cooperate,cooperate
3895,21,15,defect,defect
3896,14,10,cooperate,cooperate
3897,13,12,defect,defect
3898,3,4,defect,defect
3899,22,9,defect,defect
3900,19,11,defect,cooperate
3901,13,4,defect,defect
3902,9,23,defect,defect
3903,2,21,cooperate,cooperate
3904,15,24,defect,defect
3905,7,12,defect,defect
3906,6,18,defect,defect
3907,3,14,cooperate,cooperate
3908,5,11,defect,defect
3909,19,10,defect,defect
3910,16,17,defect,defect
3911,22,8,defect,defect
3912,1,20,cooperate,cooperate
3913,10,6,defect,cooperate
3914,18,16,defect,defect
3915,5,7,defect,defect
3916,17,11,defect,defect
3917,23,24,defect,defect
3918,4,1,defect,defect
3919,15,19,defect,defect
3920,21,20,cooperate,cooperate
3921,22,2,cooperate,cooperate
3922,12,3,defect,defect
3923,13,8,cooperate,cooperate
3924,14,9,defect,defect
3925,17,22,cooperate,cooperate
3926,15,2,defect,cooperate
3927,20,7,cooperate,defect
3928,21,1,cooperate,cooperate
3929,3,18,defect,defect
3930,24,8,cooperate,defect
3931,4,23,defect,defect
3932,9,11,defect,cooperate
3933,14,10,cooperate,defect
3934,12,13,defect,defect
3935,19,16,defect,defect
3936,6,5,defect,defect
3937,10,5,cooperate,defect
3938,3,11,defect,cooperate
3939,21,7,defect,defect
3940,16,1,defect,defect
3941,6,8,defect,defect
3942,19,9,defect,defect
3943,18,22,defect,cooperate
3944,17,20,cooperate,cooperate
3945,4,14,defect,defect
3946,24,23,defect,defect
3947,12,2,defect,cooperate
3948,13,15,defect,defect
3949,10,9,defect,defect
3950,11,12,defect,defect
3951,4,7,defect,defect
3952,20,14,cooperate,cooperate
3953,1,6,cooperate,cooperate
3954,23,21,defect,defect
3955,24,19,defect,defect
3956,8,18,defect,defect
3957,2,15,cooperate,defect
3958,5,3,defect,defect
3959,13,22,cooperate,cooperate
3960,16,17,defect,defect
3961,9,16,defect,defect
3962,5,24,defect,defect
3963,3,6,cooperate,cooperate
3964,20,12,cooperate,defect
3965,22,11,cooperate,cooperate
3966,23,1,defect,defect
3967,21,15,defect,defect
3968,18,4,defect,defect
3969,19,7,cooperate,cooperate
3970,2,10,cooperate,cooperate
3971,8,13,defect,cooperate
3972,17,14,cooperate,cooperate
3973,22,7,defect,cooperate
3974,15,19,defect,defect
3975,18,17,defect,defect
3976,4,6,defect,defect
3977,20,14,cooperate,cooperate
3978,10,9,defect,defect
3979,13,24,defect,defect
3980,2,11,cooperate,cooperate
3981,16,1,defect,defect
3982,21,12,defect,defect
3983,3,5,defect,defect
3984,8,23,cooperate,defect
3985,24,20,defect,cooperate
3986,3,22,defect,defect
3987,17,13,cooperate,cooperate
3988,7,10,defect,cooperate
3989,12,14,defect,defect
3990,2,19,cooperate,cooperate
3991,5,18,defect,defect
3992,4,21,defect,defect
3993,16,8,defect,cooperate
3994,1,23,cooperate,defect
3995,11,9,cooperate,defect
3996,15,6,defect,defect
3997,9,20,defect,cooperate
3998,8,13,defect,defect
3999,15,21,defect,defect
4000,6,4,defect,defect
4001,1,19,cooperate,cooperate
4002,16,10,defect,defect
4003,12,22,defect,defect
4004,23,2,defect,cooperate
4005,11,17,cooperate,defect
4006,14,24,defect,defect
4007,7,3,cooperate,cooperate
4008,18,5,defect,defect
4009,17,8,cooperate,defect
4010,11,23,defect,defect
4011,4,16,defect,cooperate
4012,7,5,defect,defect
4013,18,22,cooperate,defect
4014,1,15,defect,defect
4015,2,10,cooperate,cooperate
4016,12,21,defect,defect
4017,24,3,defect,defect
4018,20,13,cooperate,cooperate
4019,9,6,defect,defect
4020,19,14,cooperate,cooperate
4021,24,11,defect,defect
4022,21,6,cooperate,cooperate
4023,12,5,defect,defect
4024,1,14,cooperate,cooperate
4025,4,13,defect,defect
4026,23,16,defect,cooperate
4027,8,9,cooperate,defect
4028,19,2,cooperate,cooperate
4029,15,22,defect,defect
4030,10,20,cooperate,cooperate
4031,7,18,defect,defect
4032,3,17,cooperate,cooperate
4033,2,3,cooperate,cooperate
4034,22,6,cooperate,cooperate
4035,8,12,cooperate,defect
4036,1,4,defect,defect
4037,15,23,defect,defect
4038,13,9,defect,defect
4039,21,10,cooperate,cooperate
4040,5,16,defect,defect
4041,20,24,cooperate,defect
4042,11,14,cooperate,defect
4043,18,19,defect,defect
4044,17,7,cooperate,cooperate
4045,3,13,cooperate,cooperate
4046,10,15,defect,defect
4047,9,17,defect,defect
4048,16,4,defect,defect
4049,24,7,cooperate,defect
4050,21,23,defect,defect
4051,8,2,defect,cooperate
4052,5,14,defect,defect
4053,20,19,cooperate,cooperate
4054,6,1,cooperate,cooperate
4055,22,18,cooperate,cooperate
4056,11,12,defect,defect
4057,19,22,defect,defect
4058,9,14,defect,defect
4059,17,6,cooperate,cooperate
4060,13,4,defect,defect
4061,2,20,cooperate,cooperate
4062,1,5,cooperate,defect
4063,12,15,defect,defect
4064,10,3,cooperate,defect
4065,21,8,defect,defect
4066,24,23,defect,defect
4067,16,7,defect,cooperate
4068,11,18,defect,defect
4069,7,16,defect,defect
4070,12,17,defect,defect
4071,10,19,defect,defect
4072,11,21,defect,cooperate
4073,8,24,cooperate,defect
4074,14,3,cooperate,cooperate
4075,22,6,cooperate,cooperate
4076,2,4,cooperate,defect
4077,15,1,defect,defect
4078,9,5,defect,defect
4079,13,23,defect,defect
4080,20,18,cooperate,cooperate
4081,14,6,cooperate,cooperate
4082,22,17,cooperate,cooperate
4083,21,16,defect,defect
4084,8,24,defect,cooperate
4085,3,2,cooperate,cooperate
4086,11,12,cooperate,defect
4087,4,19,defect,defect
4088,1,23,defect,defect
4089,9,20,defect,cooperate
4090,18,10,defect,cooperate
4091,15,5,defect,defect
4092,13,7,cooperate,cooperate
4093,10,24,cooperate,defect
